loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L103451,2024-12-31,9422.39,228.37,205.53,0,South,Home Improvement,728,0
L103452,2024-12-31,15253.54,364.98,364.98,0,South,Auto Loan,748,1
L103453,2024-12-31,5999.13,150.03,150.03,0,Northeast,Personal Loan,687,0
L103454,2024-12-31,9193.93,300.76,300.76,0,Northeast,Personal Loan,629,0
L103455,2024-12-31,16417.15,769.19,692.27,0,Midwest,Personal Loan,703,0
L103456,2024-12-31,13374.34,624.99,562.49,0,Midwest,Personal Loan,739,0
L103457,2024-12-31,29486.39,1360.34,1360.34,0,West,Auto Loan,776,1
L103458,2024-12-31,20202.2,638.3,625.53,0,South,Home Improvement,715,0
L103459,2024-12-31,28328.56,884.29,884.29,0,Northeast,Auto Loan,733,1
L103460,2024-12-31,26161.08,1208.11,1208.11,0,Midwest,Auto Loan,714,1
L103461,2024-12-31,13237.5,324.74,324.74,0,South,Auto Loan,638,1
L103462,2024-12-31,8122.01,201.22,201.22,0,Northeast,Personal Loan,718,0
L103463,2024-12-31,14453.33,456.62,456.62,0,Midwest,Auto Loan,668,1
L103464,2024-12-31,11215.72,229.75,229.75,0,Midwest,Personal Loan,717,0
L103465,2024-12-31,13442.83,334.86,334.86,0,Midwest,Personal Loan,700,0
L103466,2024-12-31,8710.96,216.13,216.13,0,South,Personal Loan,713,0
L103467,2024-12-31,15020.95,371.57,334.41,0,Midwest,Personal Loan,715,0
L103468,2024-12-31,11223.08,521.83,521.83,0,West,Home Improvement,774,0
L103469,2024-12-31,26447.6,825.57,825.57,0,Northeast,Auto Loan,730,1
L103470,2024-12-31,6861.87,144.42,129.98,0,Midwest,Personal Loan,638,0
L103471,2024-12-31,19504.3,608.84,608.84,0,West,Auto Loan,748,1
L103472,2024-12-31,10491.09,492.1,482.26,0,Midwest,Personal Loan,762,0
L103473,2024-12-31,25490.48,623.96,611.48,0,West,Auto Loan,644,1
L103474,2024-12-31,18816.1,393.93,393.93,0,Northeast,Personal Loan,658,0
L103475,2024-12-31,13547.3,270.27,270.27,0,West,Auto Loan,675,1
L103476,2024-12-31,18156.81,436.03,436.03,0,West,Auto Loan,708,1
L103477,2024-12-31,12484.82,306.94,322.29,0,West,Home Improvement,685,0
L103478,2024-12-31,22131.69,701.62,701.62,0,South,Home Improvement,703,0
L103479,2024-12-31,21169.91,415.22,415.22,0,South,Auto Loan,722,1
L103480,2024-12-31,20100.46,629.18,629.18,0,West,Auto Loan,708,1
L103481,2024-12-31,8211.03,205.79,201.67,0,South,Personal Loan,678,0
L103482,2024-12-31,18474.21,595.52,595.52,0,West,Personal Loan,693,0
L103483,2024-12-31,10833.83,345.97,311.37,0,West,Personal Loan,758,0
L103484,2024-12-31,12573.08,311.31,311.31,0,South,Personal Loan,737,0
L103485,2024-12-31,12657.17,253.06,248.0,0,South,Auto Loan,668,1
L103486,2024-12-31,12651.76,307.38,307.38,0,Northeast,Home Improvement,740,0
L103487,2024-12-31,15089.76,368.29,368.29,0,Northeast,Auto Loan,655,1
L103488,2024-12-31,18220.09,357.72,375.61,0,West,Auto Loan,735,1
L103489,2024-12-31,15477.26,394.67,414.4,0,South,Personal Loan,626,0
L103490,2024-12-31,10210.3,208.96,208.96,0,West,Home Improvement,657,0
L103491,2024-12-31,12352.76,395.74,395.74,0,West,Personal Loan,793,0
L103492,2024-12-31,16227.12,342.63,342.63,0,South,Personal Loan,635,0
L103493,2024-12-31,19208.04,612.02,642.62,0,West,Home Improvement,688,0
L103494,2024-12-31,14085.28,448.53,448.53,0,West,Home Improvement,684,0
L103495,2024-12-31,19473.0,398.43,398.43,0,Midwest,Personal Loan,736,0
L103496,2024-12-31,25255.62,788.71,788.71,0,Northeast,Auto Loan,718,1
L103497,2024-12-31,18944.06,608.3,608.3,0,South,Personal Loan,710,0
L100000,2025-01-31,8220.68,345.69,345.69,0,Northeast,Personal Loan,703,0
L100003,2025-01-31,2013.67,295.55,295.55,0,West,Personal Loan,697,0
L100004,2025-01-31,769.99,129.14,116.23,0,South,Personal Loan,707,0
L100005,2025-01-31,3302.18,485.45,485.45,0,Northeast,Personal Loan,666,0
L100006,2025-01-31,0.0,328.02,328.02,0,West,Personal Loan,724,0
L100007,2025-01-31,6012.57,421.01,421.01,0,Midwest,Home Improvement,680,0
L100008,2025-01-31,430.05,424.2,415.72,0,West,Auto Loan,629,1
L100012,2025-01-31,2252.62,457.36,457.36,0,South,Auto Loan,717,1
L100013,2025-01-31,4804.84,545.12,490.61,0,Midwest,Personal Loan,732,0
L100014,2025-01-31,10434.05,526.53,526.53,0,West,Auto Loan,695,1
L100016,2025-01-31,2235.61,455.88,455.88,0,Northeast,Personal Loan,730,0
L100018,2025-01-31,2155.21,440.13,440.13,0,West,Home Improvement,620,0
L100019,2025-01-31,4308.18,734.5,734.5,0,South,Personal Loan,719,0
L100024,2025-01-31,2820.35,186.78,196.12,0,West,Personal Loan,722,0
L100025,2025-01-31,5327.28,399.33,399.33,0,West,Personal Loan,750,0
L100026,2025-01-31,4410.19,186.58,186.58,0,Midwest,Personal Loan,668,0
L100028,2025-01-31,2870.75,201.22,181.1,0,Northeast,Personal Loan,665,0
L100030,2025-01-31,3531.93,402.31,402.31,0,South,Auto Loan,772,1
L100035,2025-01-31,14462.93,700.04,735.04,0,West,Auto Loan,696,1
L100036,2025-01-31,26.04,1302.51,1276.46,0,Midwest,Auto Loan,657,1
L100037,2025-01-31,1745.35,430.9,387.81,0,South,Auto Loan,756,1
L100038,2025-01-31,428.17,430.95,430.95,0,South,Personal Loan,747,0
L100039,2025-01-31,0.0,454.62,454.62,0,Midwest,Auto Loan,757,1
L100041,2025-01-31,7262.33,409.74,409.74,0,West,Personal Loan,679,0
L100042,2025-01-31,6886.1,232.52,232.52,0,West,Personal Loan,747,0
L100044,2025-01-31,3309.77,323.94,161.97,57,South,Auto Loan,701,1
L100047,2025-01-31,13767.76,489.54,489.54,0,South,Auto Loan,630,1
L100050,2025-01-31,9357.97,355.7,355.7,0,Midwest,Personal Loan,711,0
L100051,2025-01-31,3809.47,187.19,187.19,0,West,Personal Loan,691,0
L100057,2025-01-31,6255.76,186.21,182.49,0,South,Personal Loan,724,0
L100060,2025-01-31,14882.14,539.35,539.35,0,Midwest,Auto Loan,684,1
L100061,2025-01-31,8727.75,372.26,372.26,0,Midwest,Auto Loan,725,1
L100064,2025-01-31,2459.13,233.27,228.6,0,South,Personal Loan,647,0
L100065,2025-01-31,8466.22,964.36,964.36,0,West,Auto Loan,761,1
L100066,2025-01-31,8048.05,545.71,272.86,31,South,Personal Loan,726,0
L100067,2025-01-31,2926.22,337.23,337.23,0,West,Personal Loan,655,0
L100068,2025-01-31,3503.02,363.91,363.91,0,South,Personal Loan,683,0
L100070,2025-01-31,260.43,131.56,131.56,0,Midwest,Personal Loan,692,0
L100071,2025-01-31,4562.73,523.83,523.83,0,South,Personal Loan,713,0
L100072,2025-01-31,4330.2,374.2,336.78,0,West,Personal Loan,683,0
L100074,2025-01-31,2325.55,341.31,334.48,0,Midwest,Personal Loan,642,0
L100076,2025-01-31,3959.6,138.42,138.42,0,Midwest,Personal Loan,687,0
L100081,2025-01-31,6188.63,215.2,225.96,0,Midwest,Personal Loan,724,0
L100082,2025-01-31,7.3,364.56,357.27,0,Northeast,Personal Loan,639,0
L100084,2025-01-31,7602.12,530.74,530.74,0,South,Home Improvement,708,0
L100087,2025-01-31,13582.14,417.22,375.5,0,Northeast,Home Improvement,716,0
L100088,2025-01-31,7346.99,433.83,433.83,0,South,Personal Loan,766,0
L100089,2025-01-31,726.94,665.25,598.72,0,South,Personal Loan,659,0
L100090,2025-01-31,2188.29,323.16,339.32,0,West,Personal Loan,805,0
L100091,2025-01-31,1996.39,494.67,445.2,0,Northeast,Personal Loan,807,0
L100092,2025-01-31,6744.63,545.15,545.15,0,West,Personal Loan,671,0
L100095,2025-01-31,8455.02,445.3,445.3,0,West,Auto Loan,745,1
L100096,2025-01-31,0.0,348.61,348.61,0,Midwest,Personal Loan,687,0
L100097,2025-01-31,788.48,199.59,199.59,0,Midwest,Auto Loan,760,1
L100099,2025-01-31,9038.21,403.85,403.85,0,Northeast,Home Improvement,784,0
L100100,2025-01-31,4903.87,563.18,563.18,0,Northeast,Personal Loan,708,0
L100102,2025-01-31,2393.3,111.91,100.72,0,Northeast,Personal Loan,716,0
L100103,2025-01-31,4191.21,312.13,327.74,0,South,Auto Loan,712,1
L100105,2025-01-31,5843.96,504.13,504.13,0,West,Auto Loan,693,1
L100106,2025-01-31,1837.5,379.87,398.86,0,South,Personal Loan,633,0
L100107,2025-01-31,10737.62,375.84,375.84,40,West,Auto Loan,706,1
L100108,2025-01-31,18879.27,510.43,510.43,0,West,Auto Loan,734,1
L100109,2025-01-31,2656.33,673.36,673.36,32,West,Auto Loan,677,1
L100110,2025-01-31,6810.5,425.39,425.39,0,South,Personal Loan,701,0
L100112,2025-01-31,6346.41,233.91,233.91,0,West,Personal Loan,712,0
L100113,2025-01-31,7244.37,338.53,304.68,0,South,Personal Loan,733,0
L100115,2025-01-31,10355.71,462.85,462.85,0,West,Home Improvement,718,0
L100116,2025-01-31,1000.79,1006.1,1006.1,0,South,Auto Loan,697,1
L100117,2025-01-31,4541.44,520.27,546.28,0,South,Auto Loan,777,1
L100120,2025-01-31,930.15,313.63,313.63,0,West,Auto Loan,664,1
L100121,2025-01-31,10355.24,320.09,320.09,0,South,Personal Loan,664,0
L100122,2025-01-31,5093.8,481.66,481.66,0,Northeast,Personal Loan,711,0
L100123,2025-01-31,2785.57,407.01,407.01,41,West,Home Improvement,749,0
L100125,2025-01-31,6298.02,367.89,367.89,0,West,Auto Loan,695,1
L100126,2025-01-31,14022.44,739.34,739.34,0,Midwest,Auto Loan,712,1
L100127,2025-01-31,1697.58,814.24,732.82,0,Northeast,Auto Loan,714,1
L100129,2025-01-31,8189.32,270.36,283.88,0,South,Home Improvement,646,0
L100130,2025-01-31,2356.57,598.75,598.75,0,South,Personal Loan,796,0
L100131,2025-01-31,2565.36,864.06,864.06,0,West,Auto Loan,704,1
L100133,2025-01-31,3134.59,459.52,0.0,81,Northeast,Personal Loan,724,0
L100136,2025-01-31,4352.61,406.96,398.82,0,South,Auto Loan,718,1
L100138,2025-01-31,3637.11,162.69,162.69,0,West,Home Improvement,713,0
L100139,2025-01-31,4467.95,355.84,355.84,0,Midwest,Auto Loan,724,1
L100140,2025-01-31,6408.15,552.94,552.94,0,South,Auto Loan,690,1
L100142,2025-01-31,2624.75,249.81,262.3,0,West,Personal Loan,689,0
L100143,2025-01-31,7812.69,544.77,544.77,0,Northeast,Home Improvement,732,0
L100145,2025-01-31,4666.37,596.5,596.5,0,Northeast,Auto Loan,760,1
L100148,2025-01-31,8034.2,691.47,691.47,0,South,Auto Loan,797,1
L100150,2025-01-31,2125.69,361.15,361.15,0,South,Auto Loan,681,1
L100152,2025-01-31,0.0,999.38,999.38,0,South,Personal Loan,755,0
L100154,2025-01-31,10795.06,390.79,351.71,0,West,Auto Loan,671,1
L100157,2025-01-31,3143.63,536.37,536.37,0,Northeast,Personal Loan,702,0
L100158,2025-01-31,13752.11,762.83,762.83,0,West,Auto Loan,697,1
L100160,2025-01-31,3502.4,305.28,305.28,0,South,Personal Loan,684,0
L100163,2025-01-31,8810.87,375.8,375.8,0,Northeast,Auto Loan,736,1
L100164,2025-01-31,4161.84,148.67,148.67,0,South,Personal Loan,740,0
L100165,2025-01-31,8148.55,535.53,535.53,0,South,Auto Loan,647,1
L100168,2025-01-31,4568.48,257.38,252.23,0,Northeast,Personal Loan,681,0
L100169,2025-01-31,1199.71,296.67,267.0,0,Northeast,Home Improvement,728,0
L100172,2025-01-31,5998.88,225.61,225.61,0,Northeast,Home Improvement,704,0
L100173,2025-01-31,2535.81,826.25,743.62,0,West,Auto Loan,705,1
L100174,2025-01-31,4874.89,263.46,263.46,0,South,Personal Loan,643,0
L100175,2025-01-31,5414.6,357.41,357.41,0,South,Personal Loan,727,0
L100182,2025-01-31,2250.86,457.49,457.49,0,West,Auto Loan,690,1
L100185,2025-01-31,7731.26,248.23,260.64,0,West,Auto Loan,758,1
L100187,2025-01-31,4027.59,419.35,419.35,0,Northeast,Personal Loan,652,0
L100189,2025-01-31,1251.02,213.11,208.85,0,South,Personal Loan,662,0
L100190,2025-01-31,1003.4,171.68,171.68,0,West,Personal Loan,642,0
L100193,2025-01-31,6290.21,393.33,393.33,0,Midwest,Personal Loan,692,0
L100195,2025-01-31,4547.89,426.16,426.16,0,Northeast,Auto Loan,714,1
L100200,2025-01-31,8046.54,825.25,808.74,0,South,Auto Loan,765,1
L100201,2025-01-31,3814.16,214.57,214.57,0,South,Personal Loan,701,0
L100202,2025-01-31,391.61,134.51,141.24,0,Midwest,Personal Loan,746,0
L100204,2025-01-31,1219.02,614.08,614.08,0,South,Auto Loan,727,1
L100206,2025-01-31,2646.46,341.19,341.19,0,Midwest,Personal Loan,689,0
L100207,2025-01-31,4574.24,528.53,554.96,0,Midwest,Personal Loan,703,0
L100208,2025-01-31,10578.22,336.13,336.13,0,South,Home Improvement,693,0
L100209,2025-01-31,1713.98,220.1,220.1,0,South,Home Improvement,693,0
L100211,2025-01-31,5373.97,335.25,335.25,0,Northeast,Personal Loan,712,0
L100214,2025-01-31,2886.95,715.33,643.8,0,Northeast,Personal Loan,737,0
L100215,2025-01-31,1830.91,627.81,659.2,0,Midwest,Home Improvement,738,0
L100216,2025-01-31,4245.45,178.27,178.27,0,West,Personal Loan,711,0
L100217,2025-01-31,1435.97,286.27,257.64,0,Northeast,Home Improvement,720,0
L100223,2025-01-31,7461.73,440.8,431.98,0,Midwest,Personal Loan,707,0
L100224,2025-01-31,2902.66,588.04,576.28,0,Midwest,Home Improvement,732,0
L100225,2025-01-31,7581.95,278.99,278.99,0,Northeast,Personal Loan,767,0
L100226,2025-01-31,9298.46,541.47,541.47,0,Midwest,Auto Loan,758,1
L100232,2025-01-31,7673.39,455.35,455.35,0,West,Personal Loan,680,0
L100233,2025-01-31,7679.72,539.01,539.01,0,South,Personal Loan,755,0
L100234,2025-01-31,0.0,584.64,584.64,0,South,Auto Loan,698,1
L100235,2025-01-31,3553.05,190.45,190.45,0,Northeast,Personal Loan,704,0
L100236,2025-01-31,17795.75,618.97,557.07,0,Midwest,Auto Loan,738,1
L100238,2025-01-31,4457.32,460.11,460.11,0,West,Home Improvement,709,0
L100239,2025-01-31,4292.53,190.25,190.25,0,Northeast,Auto Loan,729,1
L100240,2025-01-31,2234.24,178.76,178.76,0,Midwest,Home Improvement,755,0
L100241,2025-01-31,6005.45,397.29,397.29,0,Northeast,Personal Loan,700,0
L100243,2025-01-31,1205.45,138.35,138.35,0,West,Personal Loan,718,0
L100244,2025-01-31,1797.41,359.2,323.28,0,West,Personal Loan,750,0
L100246,2025-01-31,937.5,191.19,191.19,0,South,Personal Loan,717,0
L100248,2025-01-31,3260.55,305.38,305.38,0,South,Auto Loan,729,1
L100250,2025-01-31,3503.4,595.54,595.54,0,Midwest,Home Improvement,722,0
L100251,2025-01-31,1084.74,158.55,155.38,0,Midwest,Personal Loan,758,0
L100252,2025-01-31,6892.72,408.42,408.42,0,South,Personal Loan,692,0
L100255,2025-01-31,1490.98,304.56,304.56,0,Midwest,Personal Loan,677,0
L100256,2025-01-31,0.0,219.23,219.23,0,South,Personal Loan,779,0
L100258,2025-01-31,3514.14,303.87,303.87,0,West,Auto Loan,665,1
L100260,2025-01-31,4105.86,242.49,242.49,0,Midwest,Personal Loan,719,0
L100261,2025-01-31,6904.27,281.91,281.91,51,West,Personal Loan,675,0
L100262,2025-01-31,1341.22,333.17,299.85,0,West,Personal Loan,642,0
L100263,2025-01-31,10055.96,393.66,393.66,0,South,Home Improvement,662,0
L100264,2025-01-31,9338.36,962.01,962.01,0,Northeast,Auto Loan,687,1
L100269,2025-01-31,3801.42,225.78,237.07,0,West,Personal Loan,697,0
L100270,2025-01-31,10677.97,271.41,271.41,0,West,Personal Loan,694,0
L100276,2025-01-31,4576.63,266.51,266.51,0,South,Auto Loan,729,1
L100278,2025-01-31,16124.49,546.53,546.53,0,Midwest,Auto Loan,752,1
L100281,2025-01-31,733.37,737.52,737.52,0,West,Home Improvement,723,0
L100284,2025-01-31,7964.14,419.0,410.62,0,Midwest,Auto Loan,798,1
L100285,2025-01-31,0.01,154.31,154.31,0,West,Personal Loan,779,0
L100286,2025-01-31,4408.24,414.06,372.65,0,Midwest,Personal Loan,676,0
L100288,2025-01-31,1133.34,285.96,280.24,0,Midwest,Auto Loan,665,1
L100289,2025-01-31,15726.24,504.12,504.12,0,Midwest,Auto Loan,731,1
L100290,2025-01-31,11607.51,361.59,325.43,0,West,Home Improvement,657,0
L100295,2025-01-31,431.07,217.87,217.87,0,West,Personal Loan,667,0
L100297,2025-01-31,2722.5,282.08,282.08,0,South,Personal Loan,747,0
L100298,2025-01-31,7042.0,723.71,723.71,0,West,Auto Loan,722,1
L100299,2025-01-31,5.65,282.45,276.8,0,Midwest,Personal Loan,673,0
L100300,2025-01-31,6223.71,362.42,362.42,0,West,Auto Loan,737,1
L100301,2025-01-31,564.54,567.81,567.81,0,West,Auto Loan,660,1
L100306,2025-01-31,281.36,283.28,283.28,0,West,Personal Loan,693,0
L100307,2025-01-31,5346.78,218.32,229.24,0,Midwest,Personal Loan,686,0
L100309,2025-01-31,4485.1,402.23,201.12,117,Midwest,Auto Loan,689,1
L100311,2025-01-31,5863.05,223.04,223.04,0,West,Personal Loan,707,0
L100312,2025-01-31,3316.64,486.2,486.2,0,Northeast,Personal Loan,792,0
L100314,2025-01-31,6621.23,527.48,527.48,0,West,Auto Loan,717,1
L100315,2025-01-31,12625.83,612.04,612.04,0,Northeast,Home Improvement,804,0
L100319,2025-01-31,1753.68,883.42,883.42,0,Northeast,Auto Loan,740,1
L100320,2025-01-31,5573.38,188.94,188.94,0,South,Personal Loan,702,0
L100321,2025-01-31,4368.59,556.38,500.74,0,Northeast,Personal Loan,678,0
L100323,2025-01-31,2740.19,352.62,352.62,0,South,Personal Loan,771,0
L100324,2025-01-31,6484.34,213.61,209.34,0,West,Personal Loan,708,0
L100325,2025-01-31,5499.26,380.92,373.3,0,West,Auto Loan,743,1
L100326,2025-01-31,11516.35,390.35,351.32,0,South,Personal Loan,687,0
L100328,2025-01-31,1268.71,322.42,322.42,0,Midwest,Personal Loan,713,0
L100329,2025-01-31,0.01,1068.61,1068.61,0,West,Auto Loan,662,1
L100330,2025-01-31,1211.94,178.15,178.15,0,West,Personal Loan,668,0
L100332,2025-01-31,8225.32,382.45,382.45,0,West,Home Improvement,748,0
L100333,2025-01-31,5746.55,208.84,208.84,0,Northeast,Home Improvement,724,0
L100334,2025-01-31,187.39,188.69,188.69,0,Northeast,Personal Loan,686,0
L100335,2025-01-31,3988.59,379.32,398.29,0,Midwest,Personal Loan,699,0
L100336,2025-01-31,4323.45,494.1,494.1,0,Midwest,Home Improvement,732,0
L100337,2025-01-31,0.0,487.83,487.83,0,Northeast,Auto Loan,735,1
L100341,2025-01-31,463.89,423.92,381.53,0,West,Auto Loan,665,1
L100346,2025-01-31,7930.0,227.32,227.32,0,Midwest,Personal Loan,694,0
L100348,2025-01-31,12786.25,880.8,792.72,0,South,Auto Loan,727,1
L100351,2025-01-31,9257.27,509.14,458.23,0,West,Auto Loan,785,1
L100352,2025-01-31,3165.24,407.32,407.32,0,South,Personal Loan,754,0
L100353,2025-01-31,992.66,998.57,998.57,0,West,Auto Loan,648,1
L100355,2025-01-31,8972.51,376.2,376.2,0,West,Personal Loan,732,0
L100357,2025-01-31,8946.64,418.32,376.49,0,Northeast,Personal Loan,716,0
L100358,2025-01-31,848.56,428.7,428.7,0,West,Personal Loan,688,0
L100359,2025-01-31,2260.4,384.04,376.36,0,Northeast,Personal Loan,745,0
L100360,2025-01-31,2390.13,226.45,221.92,0,Midwest,Personal Loan,662,0
L100361,2025-01-31,9209.58,282.12,282.12,0,South,Personal Loan,701,0
L100362,2025-01-31,534.76,269.79,269.79,50,Midwest,Home Improvement,694,0
L100364,2025-01-31,6911.86,263.23,263.23,0,Midwest,Personal Loan,701,0
L100365,2025-01-31,8841.91,475.53,499.31,0,Northeast,Personal Loan,699,0
L100367,2025-01-31,3496.85,709.9,709.9,0,West,Auto Loan,734,1
L100368,2025-01-31,5238.95,294.84,294.84,0,South,Personal Loan,698,0
L100369,2025-01-31,2740.31,401.76,401.76,0,Midwest,Personal Loan,718,0
L100370,2025-01-31,1150.59,165.69,149.12,0,Midwest,Home Improvement,755,0
L100374,2025-01-31,7283.42,369.91,369.91,0,Northeast,Home Improvement,700,0
L100375,2025-01-31,775.2,392.16,392.16,0,West,Personal Loan,620,0
L100376,2025-01-31,1951.55,223.19,223.19,0,South,Home Improvement,709,0
L100377,2025-01-31,704.46,644.21,579.79,0,Northeast,Personal Loan,768,0
L100378,2025-01-31,10739.88,476.25,466.72,0,West,Auto Loan,711,1
L100379,2025-01-31,4948.59,509.97,509.97,0,South,Auto Loan,682,1
L100380,2025-01-31,11746.54,336.39,353.21,0,Northeast,Personal Loan,703,0
L100381,2025-01-31,2809.33,292.13,292.13,0,South,Personal Loan,670,0
L100382,2025-01-31,1787.51,262.04,262.04,0,West,Personal Loan,727,0
L100383,2025-01-31,5043.83,351.38,368.95,0,Northeast,Auto Loan,712,1
L100384,2025-01-31,3771.96,432.88,432.88,0,West,Personal Loan,719,0
L100385,2025-01-31,378.39,380.38,380.38,0,West,Auto Loan,701,1
L100388,2025-01-31,7409.19,409.75,409.75,0,West,Auto Loan,733,1
L100389,2025-01-31,9765.91,313.05,313.05,0,West,Auto Loan,736,1
L100390,2025-01-31,6709.72,469.74,493.23,0,South,Auto Loan,665,1
L100391,2025-01-31,3795.15,438.05,459.95,0,Northeast,Personal Loan,719,0
L100392,2025-01-31,1450.73,289.92,260.93,0,Midwest,Personal Loan,763,0
L100394,2025-01-31,10575.97,583.69,525.32,0,West,Auto Loan,693,1
L100395,2025-01-31,6942.81,409.97,409.97,0,South,Personal Loan,736,0
L100396,2025-01-31,863.91,282.49,254.24,0,West,Personal Loan,679,0
L100400,2025-01-31,257.24,258.53,258.53,0,West,Auto Loan,794,1
L100401,2025-01-31,4228.18,539.11,528.33,0,South,Auto Loan,745,1
L100402,2025-01-31,7423.28,395.97,356.37,0,South,Personal Loan,700,0
L100406,2025-01-31,1010.78,509.19,509.19,0,Northeast,Auto Loan,740,1
L100410,2025-01-31,2077.81,215.28,215.28,0,Midwest,Personal Loan,739,0
L100412,2025-01-31,8488.86,872.41,872.41,0,West,Auto Loan,759,1
L100417,2025-01-31,6933.2,240.26,216.23,0,Midwest,Personal Loan,712,0
L100418,2025-01-31,7749.91,547.07,574.42,0,West,Personal Loan,699,0
L100419,2025-01-31,0.0,662.11,662.11,0,West,Personal Loan,696,0
L100421,2025-01-31,4361.7,197.13,197.13,0,Midwest,Personal Loan,712,0
L100422,2025-01-31,5819.83,430.82,422.2,0,Northeast,Auto Loan,753,1
L100424,2025-01-31,422.15,424.9,424.9,0,Midwest,Personal Loan,741,0
L100425,2025-01-31,4550.16,178.27,178.27,0,South,Personal Loan,727,0
L100426,2025-01-31,5544.2,259.54,259.54,0,South,Home Improvement,676,0
L100427,2025-01-31,1437.32,141.9,70.95,44,Northeast,Personal Loan,688,0
L100433,2025-01-31,6115.03,528.55,528.55,0,Midwest,Home Improvement,782,0
L100434,2025-01-31,10736.39,363.9,363.9,0,Northeast,Auto Loan,728,1
L100438,2025-01-31,8624.8,530.48,530.48,0,South,Auto Loan,786,1
L100439,2025-01-31,2943.38,500.34,500.34,0,West,Auto Loan,670,1
L100441,2025-01-31,2753.42,284.69,279.0,0,West,Personal Loan,738,0
L100442,2025-01-31,6182.07,303.22,151.61,33,South,Auto Loan,767,1
L100443,2025-01-31,7121.64,466.37,419.73,0,West,Auto Loan,620,1
L100444,2025-01-31,4293.67,443.54,443.54,0,Northeast,Auto Loan,649,1
L100450,2025-01-31,5827.8,598.93,598.93,0,South,Auto Loan,731,1
L100451,2025-01-31,4432.4,646.99,646.99,0,West,Auto Loan,689,1
L100453,2025-01-31,3968.18,411.14,411.14,0,West,Personal Loan,727,0
L100454,2025-01-31,2269.33,462.75,462.75,0,Northeast,Personal Loan,743,0
L100455,2025-01-31,5298.77,184.26,184.26,0,South,Personal Loan,712,0
