loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L103049,Personal Loan,Northeast,641,17324.95,0.0906,36,0
L103050,Personal Loan,West,761,17222.0,0.078,24,0
L103051,Auto Loan,Midwest,694,17103.57,0.0642,24,1
L103052,Personal Loan,South,732,13826.68,0.078,36,0
L103053,Home Improvement,Northeast,737,20634.98,0.068,60,0
L103054,Home Improvement,Northeast,720,22418.6,0.068,36,0
L103055,Home Improvement,West,760,13398.53,0.068,24,0
L103056,Auto Loan,West,820,15680.6,0.06,48,1
L103057,Personal Loan,Midwest,630,6121.41,0.0924,24,0
L103058,Auto Loan,South,655,18954.0,0.0704,36,1
L103059,Auto Loan,South,670,13011.68,0.068,60,1
L103060,Personal Loan,South,737,13860.76,0.078,48,0
L103061,Auto Loan,West,714,30789.81,0.061,60,1
L103062,Personal Loan,Midwest,686,6819.96,0.0834,24,0
L103063,Personal Loan,South,669,14834.16,0.0862,48,0
L103064,Personal Loan,West,734,6453.36,0.078,24,0
L103065,Home Improvement,Northeast,663,17893.09,0.0771,36,0
L103066,Home Improvement,Northeast,666,22949.36,0.0766,24,0
L103067,Auto Loan,South,815,14822.31,0.06,36,1
L103068,Personal Loan,West,691,15716.58,0.0826,36,0
L103069,Personal Loan,Midwest,620,9906.72,0.094,48,0
L103070,Personal Loan,South,698,8560.05,0.0815,48,0
L103071,Auto Loan,West,635,12734.57,0.0736,48,1
L103072,Personal Loan,Midwest,658,19231.25,0.0879,36,0
L103073,Personal Loan,Northeast,713,6493.41,0.0791,36,0
L103074,Personal Loan,West,681,12091.54,0.0842,60,0
L103075,Home Improvement,West,737,16807.06,0.068,36,0
L103076,Auto Loan,West,679,15369.75,0.0666,48,1
L103077,Personal Loan,West,677,14374.47,0.0849,48,0
L103078,Auto Loan,West,645,24159.22,0.072,48,1
L103079,Personal Loan,West,709,11430.08,0.0798,36,0
L103080,Auto Loan,West,653,21480.89,0.0707,60,1
L103081,Personal Loan,Northeast,672,19410.0,0.0857,24,0
L103082,Personal Loan,West,795,10464.49,0.078,24,0
L103083,Auto Loan,Northeast,705,13244.57,0.0624,36,1
L103084,Personal Loan,Midwest,718,17356.96,0.0783,60,0
L103085,Personal Loan,West,701,13612.59,0.081,48,0
L103086,Personal Loan,West,769,12581.8,0.078,24,0
L103087,Auto Loan,South,688,18910.5,0.0651,36,1
L103088,Auto Loan,West,708,23087.42,0.0619,24,1
L103089,Personal Loan,Midwest,694,15648.54,0.0822,36,0
L103090,Personal Loan,Midwest,665,8589.8,0.0868,48,0
L103091,Personal Loan,Midwest,693,8832.48,0.0823,60,0
L103092,Home Improvement,Northeast,715,21320.35,0.0688,36,0
L103093,Auto Loan,West,693,15100.39,0.0643,36,1
L103094,Home Improvement,South,740,16727.32,0.068,24,0
L103095,Personal Loan,Midwest,693,6437.96,0.0823,48,0
L103096,Personal Loan,Midwest,654,16727.08,0.0886,24,0
L103097,Home Improvement,West,748,23078.33,0.068,48,0
L103098,Personal Loan,South,679,9605.74,0.0846,24,0
L103099,Home Improvement,Midwest,697,15524.62,0.0717,48,0
L103100,Personal Loan,South,692,7638.56,0.0825,24,0
L103101,Personal Loan,South,706,14372.35,0.0802,36,0
L103102,Auto Loan,South,643,22484.49,0.0723,48,1
L103103,Personal Loan,South,625,17471.7,0.0932,24,0
L103104,Auto Loan,West,765,17455.19,0.06,48,1
L103105,Personal Loan,Midwest,715,9722.67,0.0788,36,0
L103106,Personal Loan,Midwest,777,13137.8,0.078,48,0
L103107,Home Improvement,South,736,23860.13,0.068,24,0
L103108,Auto Loan,West,711,21710.24,0.0614,36,1
L103109,Personal Loan,South,688,16639.58,0.0831,60,0
L103110,Personal Loan,Midwest,620,11158.11,0.094,60,0
L103111,Personal Loan,South,661,7446.45,0.0874,24,0
L103112,Auto Loan,West,748,21766.04,0.06,36,1
L103113,Auto Loan,South,741,19278.05,0.06,36,1
L103114,Personal Loan,South,750,18963.29,0.078,24,0
L103115,Auto Loan,West,730,16384.28,0.06,60,1
L103116,Auto Loan,West,820,13132.65,0.06,48,1
L103117,Personal Loan,South,706,15505.38,0.0802,48,0
L103118,Personal Loan,Northeast,681,7100.9,0.0842,48,0
L103119,Personal Loan,Midwest,754,18154.21,0.078,36,0
L103120,Personal Loan,West,730,16154.64,0.078,36,0
L103121,Auto Loan,South,730,22298.65,0.06,36,1
L103122,Personal Loan,Northeast,646,10325.15,0.0898,24,0
L103123,Personal Loan,Midwest,698,16733.65,0.0815,36,0
L103124,Personal Loan,South,651,13524.57,0.089,48,0
L103125,Personal Loan,South,640,11883.26,0.0908,36,0
L103126,Personal Loan,Northeast,704,19019.05,0.0806,48,0
L103127,Auto Loan,Midwest,703,20307.85,0.0627,60,1
L103128,Home Improvement,West,751,9329.53,0.068,48,0
L103129,Personal Loan,West,634,19535.36,0.0918,36,0
L103130,Auto Loan,West,773,18698.19,0.06,60,1
L103131,Personal Loan,West,681,6946.25,0.0842,60,0
L103132,Personal Loan,Northeast,670,14058.28,0.086,48,0
L103133,Personal Loan,Midwest,754,10228.82,0.078,36,0
L103134,Auto Loan,West,701,28553.49,0.063,24,1
L103135,Personal Loan,West,715,7165.41,0.0788,24,0
L103136,Personal Loan,Midwest,620,10580.45,0.094,24,0
L103137,Personal Loan,South,625,19553.48,0.0932,60,0
L103138,Personal Loan,West,716,14771.0,0.0786,48,0
L103139,Personal Loan,West,620,6504.6,0.094,24,0
L103140,Home Improvement,Northeast,683,8631.91,0.0739,60,0
L103141,Home Improvement,Midwest,776,17504.83,0.068,36,0
L103142,Auto Loan,Midwest,752,31685.21,0.06,36,1
L103143,Personal Loan,Northeast,705,13772.87,0.0804,24,0
L103144,Auto Loan,Midwest,686,31105.98,0.0654,36,1
L103145,Personal Loan,South,641,13054.59,0.0906,60,0
L103146,Personal Loan,Midwest,725,11101.4,0.078,24,0
L103147,Home Improvement,Northeast,713,12427.29,0.0691,60,0
L103148,Auto Loan,West,674,15559.25,0.0674,36,1
L103149,Home Improvement,Midwest,689,12036.8,0.073,60,0
L103150,Personal Loan,South,800,11599.96,0.078,36,0
L103151,Personal Loan,Midwest,750,8508.45,0.078,36,0
L103152,Auto Loan,South,699,30125.35,0.0634,24,1
L103153,Auto Loan,Midwest,792,24272.24,0.06,24,1
L103154,Home Improvement,Northeast,635,10377.39,0.0816,60,0
L103155,Auto Loan,Midwest,766,23494.02,0.06,60,1
L103156,Personal Loan,West,683,12799.83,0.0839,36,0
L103157,Home Improvement,West,686,21456.66,0.0734,60,0
L103158,Auto Loan,West,666,19536.42,0.0686,36,1
L103159,Home Improvement,South,708,14202.92,0.0699,60,0
L103160,Personal Loan,Northeast,673,12024.54,0.0855,24,0
L103161,Personal Loan,Midwest,714,19915.45,0.079,60,0
L103162,Personal Loan,Northeast,729,17303.09,0.078,60,0
L103163,Auto Loan,West,747,28100.0,0.06,24,1
L103164,Auto Loan,South,764,24931.2,0.06,36,1
L103165,Personal Loan,Midwest,788,9283.84,0.078,24,0
L103166,Auto Loan,Northeast,747,18126.37,0.06,48,1
L103167,Personal Loan,South,644,8380.88,0.0902,24,0
L103168,Personal Loan,West,666,13871.84,0.0866,48,0
L103169,Personal Loan,South,669,11730.79,0.0862,36,0
L103170,Personal Loan,West,820,7275.43,0.078,60,0
L103171,Auto Loan,South,672,26797.28,0.0677,24,1
L103172,Auto Loan,Northeast,730,16631.19,0.06,48,1
L103173,Personal Loan,Northeast,659,16729.63,0.0878,36,0
L103174,Personal Loan,Midwest,814,14561.5,0.078,60,0
L103175,Auto Loan,Northeast,632,26922.14,0.0741,36,1
L103176,Personal Loan,West,682,16588.87,0.0841,24,0
L103177,Personal Loan,Northeast,744,10482.73,0.078,24,0
L103178,Personal Loan,Northeast,701,6899.6,0.081,24,0
L103179,Personal Loan,Midwest,753,11805.8,0.078,36,0
L103180,Home Improvement,West,656,15918.68,0.0782,36,0
L103181,Personal Loan,Midwest,710,17487.08,0.0796,48,0
L103182,Personal Loan,Midwest,708,14967.82,0.0799,48,0
L103183,Home Improvement,Midwest,674,20965.79,0.0754,24,0
L103184,Auto Loan,West,782,30450.75,0.06,24,1
L103185,Auto Loan,South,728,29212.36,0.06,36,1
L103186,Personal Loan,Midwest,703,19497.94,0.0807,60,0
L103187,Personal Loan,Midwest,733,11030.16,0.078,60,0
L103188,Auto Loan,West,710,15561.16,0.0616,24,1
L103189,Personal Loan,Northeast,641,11666.07,0.0906,36,0
L103190,Personal Loan,South,694,9449.38,0.0822,60,0
L103191,Home Improvement,Midwest,714,13668.53,0.069,48,0
L103192,Personal Loan,South,729,12401.42,0.078,48,0
L103193,Personal Loan,West,700,17251.99,0.0812,60,0
L103194,Auto Loan,Midwest,758,29462.13,0.06,48,1
L103195,Auto Loan,West,732,19276.4,0.06,60,1
L103196,Auto Loan,West,734,31322.47,0.06,36,1
L103197,Personal Loan,South,718,8089.52,0.0783,36,0
L103198,Personal Loan,Midwest,707,9859.4,0.0801,24,0
L103199,Home Improvement,South,706,10797.22,0.0702,36,0
L103200,Personal Loan,Northeast,732,19405.98,0.078,48,0
L103201,Personal Loan,West,734,13603.52,0.078,48,0
L103202,Home Improvement,Northeast,734,13553.45,0.068,60,0
L103203,Home Improvement,South,656,13787.96,0.0782,48,0
L103204,Personal Loan,West,709,13529.86,0.0798,48,0
L103205,Personal Loan,South,675,15690.58,0.0852,60,0
L103206,Personal Loan,Northeast,763,19379.37,0.078,24,0
L103207,Auto Loan,West,740,29776.44,0.06,36,1
L103208,Home Improvement,Northeast,787,8564.32,0.068,36,0
L103209,Personal Loan,South,620,14936.67,0.094,48,0
L103210,Personal Loan,West,734,7663.74,0.078,24,0
L103211,Home Improvement,West,711,16863.04,0.0694,48,0
L103212,Personal Loan,Northeast,681,13618.73,0.0842,48,0
L103213,Home Improvement,Northeast,648,23530.39,0.0795,48,0
L103214,Home Improvement,West,721,17219.68,0.068,48,0
L103215,Auto Loan,South,726,17500.49,0.06,24,1
L103216,Auto Loan,Northeast,765,25011.26,0.06,48,1
L103217,Personal Loan,West,733,10527.79,0.078,48,0
L103218,Auto Loan,Midwest,726,25320.55,0.06,36,1
L103219,Personal Loan,West,704,15058.53,0.0806,24,0
L103220,Auto Loan,Midwest,715,20044.94,0.0608,48,1
L103221,Auto Loan,South,689,28044.49,0.065,36,1
L103222,Home Improvement,South,701,19705.61,0.071,24,0
L103223,Home Improvement,Northeast,697,8584.36,0.0717,36,0
L103224,Personal Loan,South,653,9264.97,0.0887,24,0
L103225,Home Improvement,Midwest,645,17405.83,0.08,48,0
L103226,Personal Loan,West,679,6689.69,0.0846,48,0
L103227,Personal Loan,Midwest,716,10407.21,0.0786,48,0
L103228,Home Improvement,West,739,12686.98,0.068,36,0
L103229,Personal Loan,Northeast,720,6185.03,0.078,60,0
L103230,Auto Loan,Midwest,693,26366.54,0.0643,48,1
L103231,Home Improvement,Midwest,743,9154.68,0.068,48,0
L103232,Personal Loan,West,711,17423.08,0.0794,36,0
L103233,Personal Loan,South,698,19747.14,0.0815,36,0
L103234,Home Improvement,South,701,16032.64,0.071,48,0
L103235,Personal Loan,Northeast,691,18417.0,0.0826,24,0
L103236,Personal Loan,Northeast,660,13006.24,0.0876,36,0
L103237,Home Improvement,Midwest,744,20852.11,0.068,36,0
L103238,Personal Loan,South,671,12199.7,0.0858,60,0
L103239,Auto Loan,Northeast,691,18103.39,0.0646,36,1
L103240,Personal Loan,Midwest,636,16391.63,0.0914,36,0
L103241,Personal Loan,Northeast,678,14222.39,0.0847,60,0
L103242,Auto Loan,Midwest,695,20599.83,0.064,48,1
L103243,Personal Loan,West,820,13752.88,0.078,60,0
L103244,Personal Loan,Northeast,721,12288.02,0.078,48,0
L103245,Personal Loan,West,744,14745.75,0.078,24,0
L103246,Home Improvement,Northeast,631,9033.02,0.0822,36,0
L103247,Personal Loan,Northeast,667,15216.89,0.0865,48,0
L103248,Auto Loan,West,724,12959.56,0.06,48,1
L103249,Auto Loan,West,718,25520.19,0.0603,36,1
L103250,Personal Loan,West,705,12880.83,0.0804,36,0
L103251,Personal Loan,West,703,8307.49,0.0807,36,0
L103252,Auto Loan,South,702,31176.66,0.0629,48,1
L103253,Home Improvement,West,626,15047.2,0.083,24,0
L103254,Personal Loan,South,706,15700.78,0.0802,48,0
L103255,Auto Loan,Midwest,718,23505.49,0.0603,48,1
L103256,Personal Loan,Northeast,720,19026.86,0.078,36,0
L103257,Auto Loan,West,649,28363.51,0.0714,24,1
L103258,Personal Loan,South,723,14264.29,0.078,36,0
L103259,Personal Loan,Midwest,630,17131.3,0.0924,48,0
L103260,Auto Loan,West,704,30540.97,0.0626,48,1
L103261,Personal Loan,West,672,18719.44,0.0857,48,0
L103262,Home Improvement,South,662,8609.5,0.0773,48,0
L103263,Home Improvement,South,717,22547.2,0.0685,36,0
L103264,Personal Loan,Midwest,620,19559.86,0.094,24,0
L103265,Personal Loan,West,781,19544.85,0.078,48,0
L103266,Auto Loan,West,680,26585.92,0.0664,36,1
L103267,Auto Loan,South,820,20482.19,0.06,36,1
L103268,Home Improvement,Midwest,648,23898.7,0.0795,36,0
L103269,Home Improvement,South,696,17537.58,0.0718,60,0
L103270,Personal Loan,South,780,13272.16,0.078,36,0
L103271,Personal Loan,Northeast,658,13651.87,0.0879,60,0
L103272,Auto Loan,South,718,26835.11,0.0603,36,1
L103273,Home Improvement,Northeast,705,18452.26,0.0704,48,0
L103274,Personal Loan,South,641,15267.62,0.0906,36,0
L103275,Personal Loan,West,731,10786.87,0.078,48,0
L103276,Personal Loan,South,620,9038.28,0.094,36,0
L103277,Personal Loan,West,699,7574.47,0.0814,48,0
L103278,Auto Loan,Northeast,811,29705.98,0.06,60,1
L103279,Auto Loan,South,768,21289.44,0.06,36,1
L103280,Home Improvement,Northeast,698,13053.6,0.0715,24,0
L103281,Home Improvement,South,735,10262.56,0.068,48,0
L103282,Personal Loan,South,736,10172.94,0.078,48,0
L103283,Personal Loan,South,727,17782.03,0.078,48,0
L103284,Auto Loan,West,723,27586.72,0.06,24,1
L103285,Auto Loan,Northeast,738,12696.91,0.06,60,1
L103286,Home Improvement,South,743,18695.95,0.068,60,0
L103287,Personal Loan,Northeast,767,9585.94,0.078,36,0
L103288,Personal Loan,West,814,11151.78,0.078,60,0
L103289,Home Improvement,West,789,22705.76,0.068,48,0
L103290,Auto Loan,Midwest,715,23092.53,0.0608,24,1
L103291,Auto Loan,South,756,26280.27,0.06,36,1
L103292,Home Improvement,Midwest,653,15953.24,0.0787,60,0
L103293,Personal Loan,West,648,13829.55,0.0895,36,0
L103294,Auto Loan,West,695,31413.53,0.064,36,1
L103295,Personal Loan,South,680,16243.68,0.0844,60,0
L103296,Auto Loan,West,720,15608.86,0.06,36,1
L103297,Auto Loan,South,721,25409.15,0.06,24,1
L103298,Personal Loan,South,696,7624.03,0.0818,48,0
L103299,Personal Loan,West,814,12764.26,0.078,24,0
L103300,Home Improvement,Northeast,745,14130.13,0.068,24,0
L103301,Personal Loan,West,703,19711.65,0.0807,60,0
L103302,Auto Loan,South,637,31143.39,0.0733,48,1
L103303,Auto Loan,Northeast,798,26305.3,0.06,24,1
L103304,Personal Loan,Midwest,717,9799.28,0.0785,24,0
L103305,Personal Loan,Midwest,770,19274.11,0.078,36,0
L103306,Auto Loan,Midwest,734,26199.8,0.06,60,1
L103307,Personal Loan,South,679,18929.38,0.0846,48,0
L103308,Auto Loan,Midwest,685,18201.8,0.0656,36,1
L103309,Personal Loan,South,639,14364.84,0.091,24,0
L103310,Auto Loan,West,742,27939.62,0.06,48,1
L103311,Personal Loan,Northeast,734,7523.06,0.078,36,0
L103312,Auto Loan,South,656,18228.3,0.0702,48,1
L103313,Home Improvement,Midwest,620,16543.86,0.084,24,0
L103314,Auto Loan,West,717,21393.09,0.0605,48,1
L103315,Home Improvement,West,620,20731.25,0.084,36,0
L103316,Home Improvement,Northeast,729,16867.73,0.068,36,0
L103317,Personal Loan,Midwest,726,17166.87,0.078,36,0
L103318,Home Improvement,West,752,23079.38,0.068,60,0
L103319,Personal Loan,Northeast,652,12444.34,0.0889,36,0
L103320,Home Improvement,South,620,11443.19,0.084,48,0
L103321,Auto Loan,West,711,22917.41,0.0614,60,1
L103322,Personal Loan,South,738,17231.91,0.078,36,0
L103323,Auto Loan,West,741,28493.07,0.06,24,1
L103324,Auto Loan,West,757,14145.02,0.06,36,1
L103325,Personal Loan,West,732,6093.42,0.078,48,0
L103326,Home Improvement,South,681,9929.45,0.0742,48,0
L103327,Personal Loan,South,687,15389.9,0.0833,24,0
L103328,Personal Loan,West,756,6240.81,0.078,24,0
L103329,Home Improvement,West,743,8707.5,0.068,60,0
L103330,Personal Loan,Northeast,704,15013.25,0.0806,24,0
L103331,Auto Loan,West,712,23643.84,0.0613,36,1
L103332,Personal Loan,Midwest,725,8113.44,0.078,36,0
L103333,Auto Loan,Northeast,707,25004.62,0.0621,24,1
L103334,Personal Loan,Northeast,704,7009.49,0.0806,60,0
L103335,Auto Loan,South,711,15290.22,0.0614,48,1
L103336,Personal Loan,Northeast,714,16559.21,0.079,48,0
L103337,Personal Loan,West,763,18457.9,0.078,48,0
L103338,Home Improvement,South,777,21605.19,0.068,60,0
L103339,Personal Loan,West,756,6225.56,0.078,36,0
L103340,Personal Loan,West,685,7120.6,0.0836,60,0
L103341,Auto Loan,Northeast,795,15195.99,0.06,36,1
L103342,Auto Loan,Midwest,710,12979.33,0.0616,24,1
L103343,Personal Loan,South,787,14974.71,0.078,36,0
L103344,Auto Loan,South,696,26316.57,0.0638,36,1
L103345,Personal Loan,West,705,8964.78,0.0804,48,0
L103346,Personal Loan,Midwest,658,12201.25,0.0879,36,0
L103347,Personal Loan,South,681,18882.57,0.0842,60,0
L103348,Home Improvement,South,663,15754.57,0.0771,48,0
L103349,Personal Loan,Midwest,677,18053.86,0.0849,36,0
L103350,Personal Loan,Northeast,645,16969.33,0.09,36,0
L103351,Personal Loan,Midwest,716,15391.5,0.0786,48,0
L103352,Personal Loan,West,728,17448.39,0.078,36,0
L103353,Auto Loan,West,700,25406.66,0.0632,36,1
L103354,Personal Loan,Midwest,762,12653.36,0.078,60,0
L103355,Personal Loan,South,745,10195.22,0.078,60,0
L103356,Personal Loan,South,787,7322.51,0.078,36,0
L103357,Personal Loan,South,692,8789.98,0.0825,48,0
L103358,Personal Loan,South,660,19951.14,0.0876,36,0
L103359,Home Improvement,Northeast,644,15805.41,0.0802,60,0
L103360,Personal Loan,Northeast,734,12909.51,0.078,36,0
L103361,Home Improvement,Midwest,701,12026.69,0.071,48,0
L103362,Home Improvement,Northeast,737,11763.83,0.068,48,0
L103363,Home Improvement,Midwest,699,13507.89,0.0714,36,0
L103364,Auto Loan,West,760,13673.09,0.06,24,1
L103365,Auto Loan,Midwest,620,20376.47,0.076,36,1
L103366,Personal Loan,West,715,11041.09,0.0788,48,0
L103367,Personal Loan,West,749,18075.84,0.078,36,0
L103368,Personal Loan,Northeast,695,19953.61,0.082,24,0
L103369,Auto Loan,West,682,12332.02,0.0661,48,1
L103370,Personal Loan,West,672,8577.53,0.0857,36,0
L103371,Personal Loan,South,758,15513.21,0.078,36,0
L103372,Personal Loan,Northeast,722,12845.69,0.078,36,0
L103373,Personal Loan,Midwest,723,9672.64,0.078,48,0
L103374,Personal Loan,West,757,16573.87,0.078,36,0
L103375,Personal Loan,South,771,10377.99,0.078,60,0
L103376,Personal Loan,Midwest,793,16958.28,0.078,24,0
L103377,Auto Loan,South,733,15843.11,0.06,36,1
L103378,Personal Loan,West,691,11361.41,0.0826,60,0
L103379,Home Improvement,West,686,23401.24,0.0734,24,0
L103380,Personal Loan,South,734,13092.8,0.078,36,0
L103381,Auto Loan,West,637,19775.76,0.0733,48,1
L103382,Personal Loan,South,730,13537.59,0.078,60,0
L103383,Personal Loan,South,724,10650.62,0.078,48,0
L103384,Auto Loan,South,744,31864.37,0.06,48,1
L103385,Auto Loan,Midwest,704,17509.53,0.0626,48,1
L103386,Personal Loan,Midwest,707,18223.4,0.0801,48,0
L103387,Personal Loan,South,689,12532.28,0.083,60,0
L103388,Home Improvement,Northeast,732,18529.69,0.068,36,0
L103389,Home Improvement,West,683,10490.7,0.0739,36,0
L103390,Personal Loan,Northeast,687,19571.53,0.0833,48,0
L103391,Auto Loan,West,758,31751.14,0.06,60,1
L103392,Auto Loan,Midwest,780,27818.09,0.06,36,1
L103393,Personal Loan,South,688,19177.03,0.0831,36,0
L103394,Auto Loan,Northeast,708,25710.06,0.0619,60,1
L103395,Auto Loan,South,684,17020.17,0.0658,48,1
L103396,Personal Loan,Midwest,705,19874.34,0.0804,36,0
L103397,Auto Loan,Midwest,699,28758.34,0.0634,48,1
L103398,Auto Loan,Northeast,661,30742.38,0.0694,48,1
L103399,Personal Loan,West,687,10942.09,0.0833,24,0
L103400,Personal Loan,Midwest,743,6328.66,0.078,24,0
L103401,Home Improvement,West,710,18799.0,0.0696,48,0
L103402,Personal Loan,West,681,6849.88,0.0842,48,0
L103403,Personal Loan,South,706,16123.42,0.0802,24,0
L103404,Home Improvement,West,692,14798.06,0.0725,24,0
L103405,Auto Loan,West,719,28401.3,0.0602,48,1
L103406,Personal Loan,South,707,15219.92,0.0801,24,0
L103407,Personal Loan,South,678,16887.44,0.0847,60,0
L103408,Personal Loan,South,740,18934.49,0.078,48,0
L103409,Auto Loan,West,651,21361.87,0.071,60,1
L103410,Personal Loan,West,661,6110.27,0.0874,48,0
L103411,Personal Loan,West,758,19134.01,0.078,36,0
L103412,Personal Loan,Northeast,672,10344.9,0.0857,48,0
L103413,Home Improvement,West,720,10996.4,0.068,36,0
L103414,Auto Loan,West,620,20488.38,0.076,60,1
L103415,Auto Loan,Midwest,712,26632.67,0.0613,60,1
L103416,Personal Loan,South,672,7258.73,0.0857,36,0
L103417,Home Improvement,South,736,10988.88,0.068,48,0
L103418,Personal Loan,Midwest,784,10034.29,0.078,60,0
L103419,Auto Loan,Midwest,724,15868.72,0.06,60,1
L103420,Personal Loan,Northeast,690,16699.65,0.0828,36,0
L103421,Personal Loan,Midwest,635,8296.09,0.0916,36,0
L103422,Personal Loan,West,653,18929.77,0.0887,60,0
L103423,Personal Loan,Midwest,734,18163.06,0.078,48,0
L103424,Home Improvement,South,718,19835.2,0.0683,36,0
L103425,Home Improvement,Midwest,704,11140.58,0.0706,60,0
L103426,Auto Loan,South,711,20137.61,0.0614,24,1
L103427,Home Improvement,South,726,22468.83,0.068,36,0
L103428,Auto Loan,Northeast,693,19019.68,0.0643,36,1
L103429,Personal Loan,West,676,11988.93,0.085,60,0
L103430,Personal Loan,Midwest,747,15388.83,0.078,36,0
L103431,Auto Loan,West,741,12422.69,0.06,36,1
L103432,Personal Loan,West,769,17116.18,0.078,48,0
L103433,Auto Loan,South,684,29242.62,0.0658,48,1
L103434,Personal Loan,West,803,9226.13,0.078,36,0
L103435,Personal Loan,Northeast,673,11468.73,0.0855,60,0
L103436,Home Improvement,Midwest,719,9300.11,0.0682,24,0
L103437,Personal Loan,West,724,16193.81,0.078,36,0
L103438,Auto Loan,West,737,17870.44,0.06,36,1
L103439,Home Improvement,Midwest,729,14325.15,0.068,36,0
L103440,Personal Loan,West,731,10342.72,0.078,48,0
